the_casual_cheesecake	16620764;15921000;15048716;16326206;15071123;14776418;4497936;16417544;17680994;14615322;14844869;18040181;16496507;14877443;15902979;15404694;11592432;18118562;16750519;3857530;11734389;16364744;14114553;18466339;16523912;15852690;18692335;11900241;11620395;5093456;7282129;16259042;14669658;5056588;10213718;18118361;14937569;16801942;5031016;16073411;12634773;8568589;14906117;5113310;16893849;6632965;4252344;15944834;11692719;4056835
SonsOfDurin221B	7188698;6314905;8091886;6840778;5464376;4788464;5855923;6335284;777173;2130477;4433063;314168;12912708;7004545;6028375;3254972;3841261;7071532;2619716;5489327;4187415;4724297;8338255;7838281;1043794;5511617;6425053;12966087;13841301;411599;369757;5421863;9606773;3354455;5159573;8631502;5791156;9837125;3127124;9357737;6599572;1609838;3265895;5721355;8975281;4356632;3988828;5813623;3782125;6408202
AstridV	404165;697711;414889;364902;477666;560118;532379;458742;934686;637359;449534;317878;442795;366960;545180;533227;934035;1029557;415336;448050;414165;531885;525617;1431217;301022;711557;389598;326504;399051;461340;2680787;415792;574373;1028017;463529;1752638;1543403;540280;520752;373529;6579205;668769;1012337;463306;817036;580634;284475;417073;857568;385871
vantejinss	4584114;2439581;4791404;541606;1867683;1391086;2266395;2313779;2584364;4721882;3411233;3388781;5287517;6260548;1826662;6923812;5260211;6803107;2140491;1083032;5960683;5228150;1156815;5090354;4072180;2245605;1903518;6545266;1160222;831544;3915271;1886316;3072722;2508605;2509748;4663098;5852155;504186;7893076;828114;3523880;5646487;6014965;6865690;6163932;6129151;6463471;524430;5815831;732536
Sweeneybird	18076109;13414524;13928682;16220027;16115321;14005197;20184724;17099468;15555630;17555528;14099973;19183471;13713840;13646856;17945552;17339582;8615512;18252614;13884924;17007525;11865690;13693506;7550383;11053059;12868785;20438951;19410106;18868081;14772824;13918467;12380787;4064119;16618814;11728869;13554312;11403627;17565257;16999668;16436480;14715881;16355564;16154444;16340033;6912172;16513469;16717787;20521979;17804957;4806749;14826038
astrakage	401961;2026827;5366507;381185;1933428;1141722;1418038;491817;606692;10920276;389598;2816441;3669174;530044;448050;6468889;413198;369757;562901;589367;539219;1431217;2508068;3709507;423051;399938;2057796;8091886;5712631;2461967;1830874;478613;391599;462561;2150154;675657;2066046;394243;641017;1867746;2015277;3451598;732536;603307;475359;1609838;3447959;450830;464241;1837717
MerenwenNolat	13414524;18076109;13554312;13928682;3130037;13198470;8615512;9651719;8435119;2500736;6652381;17387363;8576425;5508173;10659162;15543915;4064119;11865690;17007525;8428507;1533986;6912172;1892094;4433063;7766836;6829822;2171703;2192661;14772824;3341162;6015883;2262255;9656900;6329503;14826038;13713840;1704596;1073725;16595354;8880646;8685790;13869012;2617406;2641775;5953900;12952425;12380787;11699007;9404036;2138808
wonkystank	15673719;18842041;18737161;18550441;17110949;11592432;18879205;14594346;15578055;20291734;18168692;18781330;21317764;15437271;15485148;13886259;17986175;18854524;14603874;15872067;17853647;14742719;19352809;16685083;18367529;11734389;15844737;15130262;16116290;14685344;15473424;17913584;19019488;20043109;15674718;14371257;20434568;20207737;16576583;19100212;11987034;20542940;16115951;19231708;16996950;20074696;20388265;17493641;15897549;15976850
mewbunny68	11241852;12860565;12964401;9570653;12039147;10985403;7684219;13102035;10608267;14515587;12098352;7986607;15684198;11687061;13454583;11078946;16531151;12740580;12097137;13466619;11985126;13148322;11478408;14903070;10920276;10312091;10797096;9539204;15492474;11196849;18322112;12917295;13153692;13808895;11652006;16465643;13467075;12946365;10953375;10812858;9718154;15675888;8702764;16994739;14356365;11575662;13408638;15621972;11046240;11575098
atomic_princess	745690;1492894;230719;2500736;247757;3925072;369803;412845;1440232;1867683;4433063;589332;2495786;784688;1430413;734852;519459;1704596;1889694;1693646;456836;2121336;1497430;922826;1533986;367831;3341162;2140491;1557569;231071;3927994;3523880;2796749;254095;3723433;715268;732536;1892094;2505551;2016438;2262255;835829;5093456;241115;2623829;1609838;2500892;216250;345787;1439569
Kaara1	11078946;13102035;11241852;9570653;12964401;13466619;13454583;11687061;11652006;12860565;12039147;15684198;16586624;18322112;13307511;12597200;15621972;11478408;7684219;14776007;14515587;16531151;12097137;13381080;16953933;10985403;10572177;12098352;16465643;11575662;10797096;13408638;14680122;12786018;15675888;20143174;11691279;11196849;11322111;9539204;13630437;11575098;14538489;15679923;14903070;16994739;11985126;13808895;21347236;15835374
melonsarepeopletoo	4433063;5093456;732536;4803449;3723433;2121336;5056588;6912172;6907378;5113310;2347790;3925072;1430413;2016438;6612703;8615512;3870733;1497430;2138808;6256720;1440232;2262255;3523880;4644702;922826;4349531;2081859;2500736;2304905;2664137;1752638;1892094;1704596;1744628;3681648;3618150;3341162;4693982;4064119;3210581;1581335;1668068;2140491;1492894;1889694;5275091;4497936;13554312;8729386;5508173
fanoflotsofthings	12039147;11575662;11241852;15684198;14515587;16465643;12597200;11687061;14103792;11507619;11691279;14776007;12786018;12860565;12964401;13454583;11536776;11046240;7956352;21347236;12098352;11322111;13466619;11478408;10985403;12097137;14903070;15675888;9570653;20143174;11078946;13102035;14538489;11196849;12917295;15369261;18322112;17965217;16994739;14602272;11652006;16953933;7684219;10608267;14442669;13381080;10812858;16531151;13808895;13148322
Haipanda	562078;730488;581229;934375;437794;494224;1999818;363949;2259831;949597;1452739;882176;390219;437526;2684276;1555067;1033430;1096884;286050;480310;1084437;938564;1085378;558575;2743259;749512;563671;1083972;1048881;656488;1122678;558972;385432;1178580;839842;2185590;1693175;1244602;1953924;2328752;443962;749958;1673606;297329;606836;721666;1718672;1012227;1167523;1804369
Kitikara	13414524;4806749;5339822;1752638;14772824;8615512;11053059;2641775;589332;13554312;1704596;10659162;2617406;6652381;17099468;2192661;15878580;6329503;4433063;12823671;1892094;16280078;2138808;13928682;5076952;8685790;2660255;6829822;13713840;8837731;13640571;4064119;5508173;1144642;14830761;11531490;13198470;2081859;8196244;17007525;9436565;6912172;8846014;14994440;12380787;8880646;9656900;2171703;3723433;2040726
blissthisway	13928682;13414524;4433063;4064119;1704596;1892094;2500736;13554312;1752638;14772824;5339822;2121336;6912172;6015883;9651719;8435119;2641775;589332;3341162;5508173;8880646;1533116;8615512;2617406;11531490;13640571;4806749;5953900;2114214;1533986;5275091;1889694;732536;3130037;10291376;2192661;7562716;8685790;7766836;15543915;6329503;13713840;1497430;3297599;3570218;2171703;1581134;1671773;2138808;10025903
Slytherin_Queen_06	15885396;18291839;18115937;16863178;15186398;18074675;17418701;17593775;15540699;18982813;15742707;15397608;16660159;18554461;13343310;14512944;15732231;18521035;17777093;16742431;15291315;15764223;16311455;17868323;16992453;18069878;15059984;17565155;18034778;13814664;17149745;19114834;15277443;19665358;18301772;17735579;16368275;18194099;15185423;15992438;17923709;16204529;15392868;18439196;14795183;15681438;15898122;14727545;16282148;18423996
krissypoo317	13414524;14826038;13928682;13884924;16595354;14005197;16280078;18076109;13826907;16340033;9651719;16501376;13554312;17339582;10993428;11699007;13693506;16220027;14772824;3570218;6584314;16115321;13939038;12898116;8615512;7766836;17007525;11323359;13846923;11114742;18091004;7833949;16436480;16355564;12868785;14099973;18252614;19410106;7550383;11053059;14726643;11964402;6912172;8729386;16457597;16154444;13869012;7358929;10779600;13646856
Moonyone	9570653;12039147;11241852;16465643;7684219;13454583;11078946;14776007;11507619;12597200;11687061;12964401;12860565;15684198;16531151;12098352;13102035;10985403;11575662;17545268;13466619;13381080;14515587;10572177;11322111;16994739;11478408;20143174;14538489;16586624;11691279;7986607;15621972;12226641;12946365;13408638;13307511;14025741;10797096;8106163;10812858;11196849;15675888;14442669;12917295;11724210;14356365;18322112;13336833;21433168
Sailor_Nerd	15673719;20291734;18781330;11592432;18737161;18367529;19352809;21317764;18168692;17986175;14594346;18550441;15485148;18879205;17913584;20542940;14603874;13886259;18842041;20434568;15545421;15872067;21372988;22443829;21677611;20043109;20520470;20388265;19419328;11734389;19231708;17749199;19019488;18854524;14742719;15578055;15437271;19037314;18935077;15844737;19359319;18635455;20901470;20938535;17853647;19100212;20358709;17110949;19897756;20207737
Meloncauliflower	4433063;1892094;7766836;589332;3509063;5953900;3341162;3570218;2500736;1704596;13640571;1752638;4651146;4032415;5476904;6652381;845273;8346277;4925263;3130037;3913249;7562716;3723433;5508173;8140609;1497430;3551444;2026584;2326016;12756408;4064119;7904347;8837731;2319629;9656900;3189626;2153814;2617406;3122672;6015883;2106210;3520175;9436565;2796749;5483942;7874188;6772495;2192661;1668068;12059790
Scyllaya	1892094;422076;1432078;1050069;1583054;4433063;922826;845273;1497430;893372;1468099;2040726;1144642;784688;596718;2251440;1581134;2010777;3130037;2192661;2138808;2383895;2079267;1656575;1508177;1704596;1668068;2171703;1519292;1889694;589332;1741496;1800088;1797448;2129682;1533116;667942;1551293;835829;2617208;1430413;2437097;1744628;1533986;3341162;799237;1145540;2114214;1727840;870059
ianuk	4245780;1431217;1975305;4196274;2214561;1999119;6003271;2264937;5592727;3855538;4846088;1933428;1303822;6407713;1190823;2057796;7166972;1696946;3696803;1543403;2026827;4059232;7059361;7353286;5754022;5235068;528702;8271254;1587563;1500191;9686717;8686531;670993;1692041;1005974;1835587;5512739;6244240;9303032;4573473;1012248;4408676;3519683;1589105;2150154;4885597;1708589;272276;3456710;11422344
g3n2m	4096030;4015399;4574838;6430348;3711628;5289413;6434347;4247133;7230385;2393156;1589105;4245780;5021827;6011794;3202664;5144936;2662769;5235068;3447959;10144034;1005974;3855538;3451598;4196274;6003271;6825934;6764065;4846088;1835587;4911412;6712870;2132889;11617635;3147836;6407713;1588577;2280876;5301980;6321178;1849108;5829955;3459584;4885597;5754022;5783935;1999119;2026827;4697309;3543680;9303032
somefantasytosurvivereality	5511617;6335284;8975281;8091886;5489327;11046240;9357737;8106163;13841301;3782125;11322111;3254972;12057990;6314905;3354455;11196849;4356632;7433742;4554246;5464376;2508068;12912708;606692;13808895;9653276;7188698;4724297;11478408;12597200;5159573;5457311;12039147;11824818;10144778;14588067;5721355;11241852;3841261;7004545;6028375;10572177;8210623;11507619;2903630;11771700;14617211;1867683;6840778;9108418;6468889
Schaf	4015399;4574838;4096030;2662769;1835587;3711628;2132889;5144936;3696803;6430348;3855538;4117873;1999119;1589105;1849108;2393156;1580987;3202664;3451598;6407713;2106027;4196274;7230385;5238410;6011794;2589200;3815503;2214561;4245780;5289413;4366331;1975305;1005974;2476184;5783935;6321178;2785958;3459584;6712870;3775120;2828096;6764065;2093472;6003271;1837717;1715504;1848244;3543680;3160361;655545
appomattox	1889694;1744628;2796749;922826;1497430;2121336;1671773;2495786;4433063;2138808;1430413;2505551;784688;1492894;3130037;1759227;2106210;3210581;1668068;1432078;2560157;1727840;1440232;2262255;845273;2192661;422076;2040726;1892094;1557569;2617208;667942;2500892;2500736;3395759;1050069;2518694;3723433;2732783;2533973;1581335;1551293;2114214;3341162;589332;1717166;835829;1929054;3551444;2347790
Jennybot_19	7282129;15186398;15732231;6256720;4262046;5031016;5113310;6632965;16992453;13343310;16073411;4497936;4725518;7936447;16523912;15742707;8141192;18739093;15231123;9570653;5093456;4955233;4232937;4056706;13808895;11709699;16065365;15038564;16893849;12448572;10608267;11196849;9604463;15130262;11592432;13148322;16287020;16863178;7622776;17868323;4445000;3541688;5712631;17482958;4056835;10572177;11734389;15291315;8568589;16742431
ScarletThePanda	13343310;15540699;15742707;15885396;17157551;15059984;14512944;18554461;15397608;16660159;17923709;15681438;17868323;15732231;16863178;16742431;16311455;17593775;14727545;18034778;15186398;17418701;13814664;15392868;16368275;15291315;18115937;16024268;18301772;15277443;12448572;15898122;18291839;18074675;15764223;14618430;14795183;17076755;15758064;17777093;17624495;17565155;19665358;18069878;16028117;17735579;18423996;15850722;15726228;15251766
saturdaysongs	5093456;4591800;3925072;4239123;5630305;4837397;4472213;3792991;4936063;4287534;4048561;5865133;4803449;6612703;5286485;3887044;4331127;4349531;3873436;7976575;4047289;3945310;5056588;4064953;4373909;3836875;6401797;4003363;3975358;8149225;4303611;3955408;5808043;4815212;3807568;10724022;4009822;11347986;4539438;6295264;3942781;1867683;4071607;4034269;4644702;4152333;4174521;4739030;3788320;4109266
Annaelle	13414524;14826038;6030703;16220027;18076109;13884924;13554312;2796749;6912172;8615512;2756942;9651719;10993428;2500736;7123282;6015883;13646856;7358929;12868785;1892094;17099468;13928682;5373887;14741390;15555630;3551444;10581201;6829822;2538716;16595354;16717787;5953900;16396661;8729386;11865690;3341162;5483942;11323359;4086358;12898116;14005197;13567056;8576425;9206615;8435119;17945552;12944949;17339582;7670734;5569438
Shibasan	381185;904690;3841261;391599;3254972;1609838;5489327;606692;777173;808037;3192164;3782125;436193;834222;3355412;539219;536146;659152;3354455;560642;411599;401961;5159573;828942;2903630;4527333;1140900;8091886;6314905;1493935;1425172;5511617;396808;525371;2256642;4478759;389598;1140925;5457311;1167543;750377;420089;404164;6335284;5464376;511160;1113925;4638750;5701948;285840
JustBeth	3551444;8615512;8141059;2505551;2796749;8729386;2617208;2500892;2756942;7358929;2718296;3514748;4285197;4086358;4433063;2702966;2560157;2529287;3297599;9651719;3341162;4445123;18076109;8546104;3206177;3509063;7188227;3921295;3435413;2538716;2575442;3913249;3570218;2500736;6912451;8428507;4512384;2495786;3387245;6829822;2518694;1568312;5132753;3600837;8880646;5483942;11531490;5373887;8576425;11323359
dracoiownyourarsepotter	5761291;5964175;16555685;7110997;6335284;13841301;8091886;8975281;16771753;5721355;11905683;5159573;16876644;17248145;15393336;5511617;9357737;2368874;12089076;4356632;2306576;4805156;10660221;11877663;6314905;13165461;411599;15698520;17817479;16634945;828942;7004545;9215804;11478408;2903630;14403198;10913913;6028375;8738446;10939701;8717908;8135416;12383565;14749085;17946077;539536;16043465;5204642;16103504;5457311
idk_username	9570653;10920276;10608267;11196849;12597200;606692;5712631;5366507;11322111;11478408;2492243;11575098;11985126;11687061;12039147;12912708;13102035;11507619;10572177;8106163;11046240;9582161;6256720;1609838;13808895;11691279;7433742;16531151;648087;10799406;6468889;10389387;12098352;1867683;3915508;12964401;808037;4148136;8259992;8210623;1727699;11536776;9588281;5031016;5511617;8091886;11771700;13554528;14588067;9539204
tamu	5212298;1797448;845273;6915553;8004589;7188227;7916446;5125535;5152415;2554031;13869012;2406914;6058681;5516603;2010777;5552999;4745612;3341162;3185375;8576425;5953900;3510200;1668068;8141059;6067419;2602043;1892094;5371670;1517813;2192661;6829822;1145540;8615512;6137398;2086437;7401823;3122672;1670411;5841925;6242485;10693617;9335858;2537810;432738;799237;6100587;8729386;7288741;5713321;6080121
bi_disaster6	8091886;7188698;6314905;3782125;5159573;3354455;5489327;5511617;3254972;6028375;1493935;8975281;3841261;6335284;6840778;4356632;7004545;5855923;6425053;6845182;9357737;8334460;12966087;9606773;4724297;2368874;4187415;5457311;7790137;8631502;5496287;11009652;5721355;6842383;3245423;5367665;9096289;2903630;380087;8121970;2130477;3265895;4527333;5464376;3192164;10256714;6873451;5188154;6224899;560642
fgalaxy_0418	7110997;5159573;3782125;5964175;5761291;12089076;1852120;5598010;109628;5204642;16771753;411599;3128093;11905683;2368874;8091886;11926287;530162;8717908;2903630;8014291;560642;3254972;302348;4122708;1493935;1876641;380087;6314905;3841261;4221948;413306;1233235;4376126;9693269;14283357;4519629;11784699;4516170;10660221;13539849;8973025;662044;16876644;8135416;2745659;14408049;8146930;1822018;7702390
owlhugger	10144778;7188698;11507619;11196849;9357737;9653276;4957009;3782125;5639143;8091886;8733586;12098352;5089157;9588281;3254972;8106163;5489327;7230829;15684198;6563293;5933029;5631304;11687061;7433742;11322111;7956352;11046240;10797096;13841301;8360752;12057990;11652006;17545268;11771700;14053509;9108418;6245863;9718154;13390167;5613874;7176833;12753255;10847646;13348200;539219;13336833;11386323;11657490;7329124;14921562
Evil_Jacquie	411599;393688;396808;540142;302348;551094;549591;391599;288703;380087;285840;530162;426854;455766;268811;401626;304632;314524;496235;361084;373181;293232;351907;270081;493583;399804;109628;381185;401038;484685;270002;381279;828942;387387;477543;128951;401961;330426;369436;539536;315613;383164;3817609;189559;312527;483346;189569;265248;148861;689528
elvisjedusor	1975305;1696946;4196274;3696803;6003271;5723404;5021827;2150154;533227;2785958;1029557;5144936;670993;2026827;3447959;317878;1190823;4366331;1181431;4390772;515016;3543680;1243804;6652609;1692041;846256;5235068;2178195;1012248;9303032;2264937;5372261;7151066;1020380;4524408;4245780;727113;767679;2214561;3855538;284475;618708;8576572;1098164;5647201;6434347;2553287;4885597;357063;734461
notewordy	14457855;17843036;17380541;16527767;18162500;22203010;16763581;14746562;15785019;19134583;21562471;20800205;22219378;20619293;17184689;16578728;17827877;15469404;20145688;19156954;20705588;18702880;18292652;19075279;19006090;18595822;21653458;18040694;19836553;19983802;20394880;20816177;19083694;21497827;20757929;18536155;22466734;22071814;18673480;17213618;15457500;18219752;14854490;20279752;19345723;13977249;13458573;14737208;16144589;14445828
recoilandgrace	11303298;8712805;6967204;10551304;9686717;8409661;5829955;5723404;11617635;10937193;4247133;17676779;3696803;10933347;4574838;4390772;2150154;12905889;8084014;6003271;6434347;1589105;7215742;5997487;7424530;9154582;4885597;9303032;11171517;11840067;10768716;4196274;11187363;11926047;17762339;13056756;10754793;1696946;4245780;20093533;17359280;13383060;9616631;4846088;10941594;6292690;7843237;9234341;5754022;7151066
Bacner	4059061;5182670;3982012;15382314;3972469;14747877;3237836;4009999;3552227;6853051;13317171;3262487;4023277;3595836;8253833;8541352;4063324;4672241;4570023;7759717;5524274;9261881;4075111;3907168;6902464;10594194;7275946;7568020;16959606;8654950;5511113;3596889;4187163;2816639;4403990;4189563;5775259;12492308;3917839;6547384;7362394;2364431;2649101;8423971;8083546;5501036;6357988;6278236;6297556;11292510
parapets	13414524;4064119;4433063;1892094;10779600;3130037;1704596;2319629;5953900;6584314;18076109;10291376;13928682;2262255;2138808;9651719;17007525;8615512;1752638;2617406;7550383;7766836;8346277;13640571;1533116;5476904;3210581;12590164;4806749;2326016;7717252;7874188;3122672;8428507;1551293;2114214;4719176;1497430;10659162;1533986;6030703;1744628;1583054;13198470;13554312;12823671;5466740;11403627;1439569;2660255
JacarandaBanyan	13841301;5721355;7004545;11046240;9108418;13348200;7188698;8091886;12912708;777173;6314905;10431150;6028375;11478408;15679923;5855923;9357737;5964175;9385511;5464376;8631502;4724297;13390167;4187415;3245423;6840778;16090523;12966087;10939701;9606773;16967127;14539668;7071532;5496287;369757;7838281;4664493;14617211;8975281;16771753;5701948;12286947;4527333;10231409;314168;2619716;17248145;6335284;6239431;11085837
Yukki79	1889694;1497430;1744628;1727840;1533986;1430413;1440232;784688;3723433;4433063;1892094;1581134;2192661;1671773;1507499;2319629;1717166;1508177;1933773;1759139;1871955;1551293;1668068;1584212;437007;3520175;1583054;2500736;3341162;1432078;1050069;4064119;2138808;3130037;1133398;835829;1533116;1679630;1492894;1704596;1439569;2638778;1960890;1144642;589332;893372;1800088;1436017;922826;2617196
tigerist	14617211;11478408;8975281;13841301;12039147;11322111;15679923;14778371;8106163;13348200;13403592;11046240;14539668;15915666;11691279;15432900;12597200;9357737;15146219;17545268;14921562;17709014;13390167;13279728;16373507;10572177;5511617;10920276;16048385;15698520;11241852;14744303;7580002;16620194;5721355;15835374;13307511;16532750;16610933;14588067;5150753;2492243;11196849;17064446;544088;5457311;3354455;16294604;9108418;3841261
whatdoheroeswant	2796749;2505551;4433063;2617208;6015883;3341162;2500892;3681648;4086358;3921295;4285197;4806749;2533973;1704596;2575442;3551444;2702966;1752638;2743259;2695790;8880646;2529287;2756942;2495786;3395759;3435413;5351966;3206177;494224;2500736;6912172;2669084;5279723;848364;2652689;5132753;11053059;4445123;2560157;5076952;1892094;2740184;2518694;2718296;2192661;5005087;437794;3532880;3456710;3297599
voxofthevoid	13414524;1533116;4433063;17007525;13928682;8615512;4064119;2138808;2114214;1892094;1551293;6329503;3723433;13554312;1744628;14772824;3130037;2319629;2641775;6541660;2171703;2262255;1704596;4906753;1497430;1533986;8346277;3210581;1752638;13198470;589332;18076109;4806749;1583054;1926288;2617406;6652381;2379881;1581335;2192661;6912172;1671773;9651719;1050069;2660255;2121336;3582501;16141835;8428507;1800088
farkenshnoffingottom	4433063;13414524;2652689;8880646;2500736;2505551;2121336;2796749;8729386;8576425;5373887;2560157;3551444;2500892;2617208;7766836;2702966;5483942;8615512;589332;8428507;2538716;4285197;8546104;3435413;1581134;6015883;6030703;1889694;1704596;6463471;1679630;2529287;2518694;3341162;3130037;5508173;4806749;1892094;3870733;3395759;6773122;2347790;6912172;2695790;2495786;3509063;13928682;3723433;11053059
KaitoKidCow	11046240;9108418;11478408;9357737;15684198;12912708;11943465;12597200;9570653;16326206;13841301;10920276;11196849;15835374;15675888;13348200;12753255;15652287;14921562;15852690;8141192;12097137;12039147;16496507;5093456;15146219;11691279;11985126;14693135;15679923;12057990;16994739;18692335;15432900;3841261;13466619;16801942;14602272;15048716;14813939;15621972;5613874;606692;18118562;8844283;9681983;13102035;8975281;11241852;17680994
Lorchen_chan	1892094;4433063;18076109;7766836;7550383;8615512;6912451;3341162;4651146;3509063;16280078;6015883;8729386;7670734;13640571;2138808;13414524;3570218;8346277;1929054;6829822;10993428;16115321;2106210;589332;1497430;2500736;2617406;5516603;11865690;14090022;3130037;9527897;1752638;12756408;13554312;4470506;2153814;11053059;7874188;11403627;4170336;13713840;835829;4032415;1568312;7835329;1704596;12868785;2192661
Keyanna	409520;289452;494224;381185;562078;389598;400235;286050;385871;422214;344082;437794;397785;608473;467543;749512;443962;870860;632488;370346;660670;457315;297329;656488;330375;363949;417073;391599;462561;362295;542878;558575;677246;509561;848364;394999;949597;713394;547763;360893;580804;390219;455917;465424;363578;545242;761335;450613;730488;336600
ughalex	15185423;15995465;11734389;15673719;18291839;13886259;15872067;15844737;17482958;14371257;16198202;15897549;11592432;16193540;16992453;15578055;15485148;14742719;15104549;16685083;14867585;18115937;16282148;12222519;12014583;15186398;16116290;12634773;18194099;14486631;14957342;13681833;12556424;15130262;17986175;15038564;15437271;18074675;13274073;14511423;15406158;13735815;14900636;14858997;11633874;16576583;15148616;15976850;14245083;13006116
Rebeca_Anderson	11592432;11734389;15872067;16116290;12634773;15038564;18635455;14486631;17913584;15578055;15673719;13886259;12556424;18842041;17986175;14742719;11483073;13281426;15439815;13753611;17286593;14371257;14112594;13708212;14594346;15130262;15952844;18550441;15844737;16576583;11633874;16523912;17482958;13274073;13006116;13735815;9582161;11467308;15186398;14858997;16992453;16288175;13681833;11574894;15259371;16282148;16970316;15926852;16193540;16065365
FangirlingThroughTheNight	15540699;15186398;17418701;13343310;15681438;13955556;15059984;14512944;17593775;16863178;16368275;16523912;17565155;15291315;16742431;12448572;15732231;16660159;15742707;17868323;14618430;16065365;16282148;17286593;16073411;15885396;15952844;16595363;16024268;14727545;13814664;15030773;15397608;15251766;17624495;18069878;14795183;15850722;16287020;15392868;17616092;16311455;15898122;18554461;15764223;16992453;16587740;18074675;17777093;15038564
Phylida	8091886;11196849;6314905;10256714;8106163;7004545;6028375;7433742;5511617;5933029;3254972;5721355;9606773;9357737;5489327;13841301;3354455;8338255;13403592;11657490;9653276;10628004;11046240;7329124;7188698;3782125;9588281;5159573;11848317;14588067;7956352;9096289;8975281;11322111;14539668;5701948;5464376;11386323;14617211;7230829;12597200;8210623;6845182;4984747;14944935;6335284;13390167;3841261;11824818;6913009
fioreitaliano	11592432;15872067;17913584;18879205;18781330;15130262;11987034;18550441;19352809;15673719;11734389;20291734;20640002;18737161;18168692;16167185;20131441;17110949;16685083;16023554;20434568;18367529;15897549;16996950;17986175;16116290;15485148;14594346;21372988;21317764;18842041;14603874;16065365;13006116;17749199;13886259;20207737;19071793;12556424;14742719;11467308;20358709;20043109;15437271;18645835;16992453;18854524;15785469;16576583;17379464
zephrene	411599;530162;540142;396808;270081;109628;401626;3817609;5761291;811441;302348;5204642;393688;1852120;2903630;285840;662044;364739;539536;304632;496235;1876641;5451815;455766;560642;2368874;3731302;1436734;373181;4665666;399804;351907;3066209;1101999;828942;3342596;5964175;3469;662036;2734493;551094;1106770;788330;3782125;3355412;2700851;4221948;8538199;1527341;3254972
sakimitaama	11734389;11592432;17482958;12222519;15872067;15995465;11633874;16116290;14371257;12014583;12634773;15673719;15732231;14599896;15578055;13753611;14486631;14512944;13006116;12556424;14245083;16992453;16282148;18291839;14511423;13708212;15186398;13955556;15185423;15976850;14751659;13681833;13886259;14945625;13274073;15038564;15904056;15897549;15844737;11718264;15439815;15104549;15532461;14858997;15130262;16863178;15742707;15540699;14727545;16198202
klutzy_girl	3696071;2006673;2261847;3729292;1711259;3953011;4010143;3649491;4754246;3138062;2715410;3957745;3551636;4647234;2611703;4030573;2293127;10195199;3872695;4175043;1684436;1744520;5391944;2270940;2607902;4577184;7012267;1564568;5532656;5098391;2591933;3155231;8721496;2403041;3691710;2627462;1785082;3726961;3672756;2640716;2347466;1534094;3507728;2049858;1780375;4301307;4016158;6435448;9872432;2273346
Maya_Desires	411599;530162;5204642;393688;5159573;285840;3782125;2368874;560642;109628;396808;2903630;2904038;3817609;1876641;828942;401626;3731302;3303434;5964175;974231;387387;643340;3254972;5761291;551094;1436734;1106770;274680;689528;1045195;304632;2306576;811441;2346869;3355412;4221948;540142;293232;716292;351907;426854;399804;2577506;539536;496235;373181;484685;772400;413306
y3llowdaisi3s	4015399;4096030;2662769;4245780;7230385;2393156;3696803;5144936;5238410;3711628;5289413;1849108;4574838;1589105;4196274;6003271;6407713;1005974;1588577;1999119;1975305;3815503;3451598;3855538;2106027;1335895;6430348;1835587;1190823;2214561;1848244;5783935;2132889;1715504;5021827;3447959;3592320;3202664;1041859;2589200;3160361;655545;4247133;2785958;4709786;4366331;3775120;3273998;6011794;5760178
RebecaThomas	15673719;11592432;18842041;18194099;15578055;18291839;17986175;19095922;17482958;19100212;18115937;18074675;17913584;16116290;18550441;15844737;15130262;18781330;18879205;11734389;14594346;15872067;18521035;19097149;16282148;15437271;15104549;15897549;16992453;15185423;18982813;18739093;18737161;18854524;20043109;16193540;18369011;15545421;18439196;13886259;19352809;12634773;16996950;17110949;17944904;20542940;18168692;18367529;14486631;14858997
Youkai	12634773;16198202;16193540;18074675;4232937;13343310;18739093;12556424;17593775;11734389;16992453;17379464;13508445;11592432;15185423;18194099;16553984;13220799;16068317;15406158;15872067;5388563;15742707;15038564;15231123;5031016;18115937;13549593;14811968;18284810;18291839;9126118;15186398;15952844;11598144;9054898;14244258;11613213;11742120;13318308;16242179;14957342;17299967;15830358;14317188;15732231;16576583;17482958;13814664;6632965
Ent	1704596;1892094;732536;4433063;3210581;1889694;3723433;1533986;6579205;13928682;589332;3456710;1752638;2500736;1727840;6912172;4064119;3130037;3395759;5076952;3788446;1581335;2660255;1587074;1699244;1497430;4152333;5093456;2568470;2262255;5508173;4806749;1718999;1430413;520752;4361948;5259485;1599293;3792991;4287534;1609838;1253587;1759139;2319629;2774723;2081859;1581134;1744628;4034269;5339822
Blacktablet	2138808;4433063;3342785;1892094;13414524;845273;1668068;1889694;2500736;1050069;8615512;1704596;2262255;1439569;835829;8346277;6463471;2192661;1497430;9651719;4806749;8428507;1581335;3341162;2114214;3723433;1752638;784688;5373887;3130037;7550383;589332;1727840;2171703;1533986;2079267;893372;4064119;7766836;4208274;6030703;1432078;2694713;1671773;8435119;1744628;1440232;5483942;2732783;11531490
E4mj	10920276;14744303;13279728;15345015;12039147;14022210;7944364;8192134;16718881;8106163;13361469;16610933;17958281;18230741;16373507;5150753;13997580;17916203;18628099;19893583;15910932;15543057;18530368;544088;16654747;16748308;13039830;13854522;13179924;5363684;14909433;7580002;19842970;18703564;4227792;17654570;15121760;18743113;18653761;5168867;21260591;5326820;11678658;12928857;8421985;16670692;2492243;7009648;15026339;16186934
